customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0180,Male,1,No,No,44,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,21.67,953.48,No
0181,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Two year,Yes,Mailed check,56.55,622.05,Yes
0182,Female,1,No,Yes,11,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,104.85,1153.35,No
0183,Male,1,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,One year,No,Mailed check,44.17,971.74,Yes
0184,Male,1,No,No,62,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,52.44,3251.28,Yes
0185,Male,0,No,No,48,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,105.63,5070.24,No
0186,Female,0,Yes,No,63,No,Yes,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,35.0,2205.0,Yes
0187,Male,0,Yes,Yes,51,No,No phone service,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),43.68,2227.68,Yes
0188,Male,1,No,Yes,45,No,Yes,DSL,Yes,No internet service,No,No,No,No,Two year,Yes,Electronic check,91.19,4103.55,Yes
0189,Female,0,No,No,33,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),94.1,3105.3,No
0190,Male,1,Yes,Yes,60,No,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),55.87,3352.2,Yes
0191,Male,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,No,One year,No,Mailed check,21.05,42.1,No
0192,Male,0,No,No,13,Yes,No,No,No internet service,Yes,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),58.15,755.95,No
0193,Male,1,Yes,No,66,No,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),91.55,6042.3,No
0194,Male,1,Yes,No,57,No,No,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,91.48,5214.36,No
0195,Female,0,Yes,Yes,43,No,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Two year,No,Mailed check,61.98,2665.14,No
0196,Female,0,Yes,No,45,No,Yes,No,No internet service,No internet service,No,Yes,No,No,One year,Yes,Electronic check,54.88,2469.6,No
0197,Female,0,No,Yes,31,No,No,No,Yes,No,No,No internet service,No internet service,No,One year,Yes,Mailed check,90.21,2796.51,No
0198,Male,1,Yes,No,10,Yes,No phone service,No,No internet service,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),114.9,1149.0,Yes
0199,Male,1,No,No,23,No,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),99.28,2283.44,Yes
0200,Male,0,No,Yes,29,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),42.93,1244.97,Yes
0201,Female,0,Yes,Yes,31,No,No,DSL,No internet service,No internet service,Yes,No,Yes,No,One year,No,Credit card (automatic),116.26,3604.06,No
0202,Male,1,No,Yes,18,Yes,No phone service,No,No,No,No,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),80.97,1457.46,Yes
0203,Male,0,No,Yes,11,No,Yes,DSL,Yes,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,31.24,343.64,Yes
0204,Female,1,Yes,Yes,47,No,No,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,53.68,2522.96,No
0205,Male,1,Yes,Yes,3,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),92.41,277.23,No
0206,Female,1,Yes,No,2,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),106.98,213.96,Yes
0207,Female,1,No,Yes,54,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),72.95,3939.3,No
0208,Female,1,No,Yes,72,No,No,DSL,No internet service,No internet service,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),33.77,2431.44,No
0209,Male,1,No,No,31,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.36,1003.16,No
0210,Male,0,No,Yes,8,No,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No internet service,One year,Yes,Mailed check,52.6,420.8,No
0211,Male,1,Yes,Yes,43,No,No,DSL,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),23.75,1021.25,No
0212,Male,1,No,No,48,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),61.86,2969.28,Yes
0213,Male,0,Yes,No,2,Yes,No,No,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,97.71,195.42,No
0214,Male,1,Yes,No,22,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,Yes,Electronic check,66.1,1454.2,Yes
0215,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),103.03,515.15,Yes
0216,Female,1,Yes,No,7,Yes,No,No,No internet service,No,No,Yes,No,Yes,One year,No,Credit card (automatic),85.73,600.11,Yes
0217,Male,0,No,Yes,20,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No,One year,Yes,Electronic check,39.33,786.6,Yes
0218,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),41.44,82.88,No
0219,Male,1,No,Yes,32,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,54.97,1759.04,Yes
0220,Male,1,Yes,No,3,No,No phone service,DSL,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,73.8,221.4,Yes
0221,Male,1,Yes,No,41,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.83,3601.03,Yes
0222,Female,1,Yes,No,42,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),37.31,1567.02,Yes
0223,Female,0,No,Yes,45,No,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.33,1589.85,Yes
0224,Female,0,Yes,Yes,71,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,21.24,1508.04,Yes
0225,Female,0,Yes,No,17,No,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),31.29,531.93,Yes
0226,Male,1,Yes,No,47,No,No phone service,No,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Mailed check,95.18,4473.46,Yes
0227,Female,0,Yes,No,69,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.54,1762.26,No
0228,Male,1,No,No,24,No,No,No,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),80.58,1933.92,No
0229,Male,1,No,Yes,71,No,No phone service,No,Yes,No,No internet service,Yes,No internet service,No,Two year,No,Credit card (automatic),80.09,5686.39,Yes
0230,Female,0,Yes,No,34,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,119.25,4054.5,No
0231,Female,1,Yes,No,50,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,87.76,4388.0,Yes
0232,Female,0,No,Yes,42,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,89.93,3777.06,No
0233,Female,1,No,Yes,33,No,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,28.96,955.68,Yes
0234,Female,0,No,No,27,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,107.63,2906.01,No
0235,Female,1,Yes,No,59,No,No,DSL,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,52.0,3068.0,No
0236,Female,0,No,Yes,19,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,51.25,973.75,Yes
0237,Female,0,Yes,Yes,3,Yes,No,No,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,66.57,199.71,No
0238,Male,1,No,No,71,No,No,No,No,No,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,90.76,6443.96,No
0239,Female,1,No,Yes,25,No,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),49.44,1236.0,Yes
0240,Female,0,Yes,Yes,15,No,No phone service,No,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),97.75,1466.25,No
0241,Male,1,No,No,60,No,No,No,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.56,2673.6,No
0242,Female,1,Yes,No,23,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,32.27,742.21,No
0243,Male,1,No,Yes,11,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,89.67,986.37,Yes
0244,Male,0,Yes,No,59,No,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,112.16,6617.44,Yes
0245,Female,0,No,No,34,Yes,No phone service,No,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),110.97,3772.98,Yes
0246,Male,1,No,No,7,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),26.25,183.75,Yes
0247,Male,1,Yes,No,44,No,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,59.16,2603.04,No
0248,Male,0,Yes,No,64,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,48.74,3119.36,No
0249,Male,1,Yes,Yes,23,No,No phone service,No,No internet service,No internet service,No,No,No internet service,No,Two year,No,Bank transfer (automatic),65.47,1505.81,No
0250,Female,0,Yes,Yes,58,No,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,25.04,1452.32,No
0251,Male,1,No,No,20,No,No,DSL,No,No,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),61.07,1221.4,Yes
0252,Female,1,No,No,27,No,No,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,116.09,3134.43,Yes
0253,Male,1,No,No,60,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),76.69,4601.4,No
0254,Male,0,No,Yes,8,No,No,No,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),41.73,333.84,Yes
0255,Male,0,No,Yes,67,No,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,100.92,6761.64,Yes
0256,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,59.73,119.46,Yes
0257,Female,0,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),26.38,580.36,No
0258,Female,1,No,No,70,Yes,Yes,No,No,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),55.24,3866.8,Yes
0259,Male,1,No,No,36,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),101.41,3650.76,No
0260,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.1,1010.4,Yes
0261,Female,1,No,Yes,12,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,52.65,631.8,No
0262,Male,1,No,No,22,No,No phone service,No,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.16,1037.52,No
0263,Male,0,No,No,23,No,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),109.81,2525.63,Yes
0264,Male,1,Yes,No,63,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),49.42,3113.46,Yes
0265,Female,1,Yes,No,30,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),44.03,1320.9,No
0266,Female,0,No,No,19,No,No phone service,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.72,2141.68,No
0267,Female,1,Yes,Yes,26,Yes,Yes,DSL,No internet service,No,No,No,No,No,One year,No,Mailed check,119.98,3119.48,Yes
0268,Male,1,No,No,11,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,No,One year,No,Credit card (automatic),79.36,872.96,Yes
0269,Male,1,No,Yes,20,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),113.48,2269.6,Yes
0270,Female,0,No,Yes,56,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Mailed check,96.81,5421.36,No
0271,Female,0,Yes,No,45,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No internet service,No,One year,No,Credit card (automatic),38.76,1744.2,No
0272,Female,1,No,Yes,68,No,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,88.39,6010.52,Yes
0273,Female,1,No,Yes,47,No,No,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),99.01,4653.47,No
0274,Male,1,No,No,58,No,No phone service,No,No,No,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,94.3,5469.4,Yes
0275,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),73.0,730.0,Yes
0276,Male,0,No,No,22,Yes,No phone service,No,No,No internet service,Yes,No,No internet service,No,One year,No,Credit card (automatic),71.52,1573.44,No
0277,Female,0,Yes,No,71,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Mailed check,102.18,7254.78,Yes
0278,Male,1,No,Yes,24,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.9,2133.6,No
0279,Female,1,Yes,No,66,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),99.29,6553.14,Yes
0280,Female,1,No,No,61,No,No,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,40.74,2485.14,Yes
0281,Female,1,Yes,Yes,7,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),116.64,816.48,No
0282,Female,1,No,No,72,No,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,93.28,6716.16,No
0283,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Two year,No,Mailed check,62.24,2365.12,Yes
0284,Female,1,Yes,Yes,21,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,One year,Yes,Electronic check,79.92,1678.32,No
0285,Male,1,Yes,No,8,No,No phone service,No,Yes,Yes,No internet service,Yes,No,No internet service,Two year,No,Mailed check,83.98,671.84,Yes
0286,Male,1,No,Yes,28,No,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,100.12,2803.36,No
0287,Male,0,Yes,No,54,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,No internet service,One year,Yes,Mailed check,90.08,4864.32,No
0288,Male,1,Yes,Yes,31,No,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),104.44,3237.64,Yes
0289,Female,0,No,No,41,No,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,59.48,2438.68,Yes
0290,Male,0,No,No,37,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Two year,No,Credit card (automatic),62.13,2298.81,Yes
0291,Male,0,No,Yes,38,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),38.86,1476.68,No
0292,Male,0,No,Yes,51,No,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),71.57,3650.07,No
0293,Female,0,No,No,37,No,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,60.16,2225.92,No
0294,Female,1,Yes,No,31,No,Yes,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,No,Electronic check,86.48,2680.88,Yes
0295,Female,1,No,Yes,62,No,Yes,No,No,No internet service,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.29,4977.98,Yes
0296,Female,0,Yes,No,18,Yes,No phone service,No,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,105.75,1903.5,Yes
0297,Male,0,No,No,6,No,No phone service,DSL,No,Yes,Yes,No internet service,No,No internet service,One year,No,Electronic check,36.83,220.98,Yes
0298,Male,0,No,Yes,9,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),111.54,1003.86,Yes
0299,Female,1,Yes,Yes,11,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,No internet service,One year,Yes,Credit card (automatic),42.05,462.55,No
0300,Male,1,No,No,2,No,No,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,92.07,184.14,Yes
0301,Male,0,Yes,Yes,29,No,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),69.82,2024.78,No
0302,Male,1,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,One year,No,Credit card (automatic),90.27,4603.77,No
0303,Female,1,Yes,No,69,No,Yes,No,Yes,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),73.63,5080.47,No
0304,Female,0,No,Yes,23,No,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.24,1960.52,Yes
0305,Male,0,No,Yes,7,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,95.2,666.4,No
0306,Female,1,No,No,56,No,No phone service,No,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,39.31,2201.36,Yes
0307,Female,1,No,Yes,62,No,Yes,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,54.24,3362.88,No
0308,Female,1,No,No,15,No,Yes,DSL,No,No internet service,Yes,Yes,No,No,Two year,No,Mailed check,106.72,1600.8,No
0309,Female,0,No,Yes,53,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),103.61,5491.33,Yes
